"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2018,106211388,109445292,25,32073286
2018,106211380,109445292,1,32073283
2018,106211535,109445442,9,32073323
2018,106212209,109446143,3,32073516
2018,106212463,109446372,1,32073565
2018,106212876,109446775,21,32073780
2018,106212991,109446905,16,32073845
2018,106213780,109447730,24,32074256
2018,106213778,109447730,24,32074253
2018,106213779,109447730,24,32074254
2018,106214364,109448335,3,32074538
2018,106210685,109444576,1,32073060
2018,106210989,109444892,1,32073160
2018,106211131,109445033,18,32073205
2018,106211125,109445033,3,32073203
2018,106211338,109445245,3,32073267
2018,106211671,109445593,4,32073352
2018,106211848,109445774,21,32073414
2018,106211871,109445794,17,32073419
2018,106211894,109445807,3,32073428
2018,106211894,109445810,25,32073429
2018,106212210,109446142,3,32073517
2018,106212608,109446498,3,32073616
2018,106213121,109447054,3,32073922
2018,106213509,109447453,9,32074099
2018,106213575,109447511,21,32074122
2018,106214217,109448179,3,32074470
2018,106210398,109444291,1,32072975
2018,106212191,109446124,1,32073512
2018,106212186,109446124,20,32073510
2018,106212758,109446657,1,32073707
2018,106212957,109446881,16,32073836
2018,106215706,109449767,3,32075028
2018,106215895,109449955,18,32075122
2018,106210664,109444556,10,32073051
2018,106213352,109447285,3,32074037
2018,106214053,109448001,17,32074392
2018,106215257,109449282,18,32074883
2018,106215260,109449282,3,32074885
2018,106215260,109449278,18,32074884
2018,106215257,109449278,3,32074881
2018,106215673,109449738,15,32075014
2018,106210441,109444323,9,32072984
2018,106210551,109444431,17,32073025
2018,106210692,109444589,17,32073064
2018,106211001,109444909,16,32073167
2018,106211934,109445855,1,32073438
2018,106211930,109445855,1,32073437
2018,106212147,109446076,24,32073501
2018,106212147,109446075,1,32073500
2018,106212147,109446072,24,32073499
2018,106212455,109446365,17,32073562
2018,106212457,109446365,16,32073563
2018,106212480,109446386,1,32073571
2018,106212486,109446384,1,32073574
2018,106212486,109446386,25,32073575
2018,106212480,109446384,25,32073568
2018,106212696,109446587,26,32073678
2018,106214077,109448023,1,32074411
2018,106214234,109448197,3,32074486
2018,106214400,109448378,1,32074551
2018,106214467,109448436,1,32074571
2018,106215714,109449781,1,32075034
2018,116606789,119940357,3,35540430
2018,116616734,119945475,1,35535514
2018,116607054,119940652,24,35535536
2018,116616764,119950294,17,35545446
2018,116612028,119945512,1,35535540
2018,116612027,119950294,22,35535539
2018,116616764,119945512,3,35535541
2018,116612028,119950294,25,35540498
2018,116612047,119950307,24,35535553
2018,116616794,119945555,1,35545458
2018,116607093,119945555,24,35540512
2018,116616796,119945555,24,35545459
2018,105832008,109063628,17,31956323
2018,105833359,109064977,9,31956554
2018,105833384,109064991,4,31956566
2018,116712244,120029295,17,35585304
2018,106210759,109444654,14,32073097
2018,106211047,109444948,1,32073182
2018,106211435,109445344,3,32073293
2018,106212220,109446149,18,32073518
2018,106212418,109446339,3,32073549
2018,106212422,109446339,18,32073550
2018,106212461,109446370,20,32073564
2018,106213846,109447797,17,32074298
2018,106214563,109448547,1,32074599
2018,106215929,109449992,5,32075138
2018,106215933,109449992,21,32075139
2018,105831752,109063351,21,31956254
2018,105831943,109063564,24,31956308
2018,105833643,109065232,24,31956640
2018,105833641,109065232,18,31956638
2018,105833641,109065231,24,31956637
2018,105833643,109065231,18,31956639
2018,105831823,109063428,1,31956271
2018,105833120,109064732,21,31956476
2018,105833455,109065054,1,31956588
2018,105832033,109063648,21,31956334
2018,105833278,109064894,9,31956532
2018,105833540,109065140,1,31956609
2018,105831684,109063268,5,31956245
2018,105832001,109063621,1,31956321
2018,105833021,109064638,18,31956456
2018,105833431,109065042,18,31956582
2018,105833538,109065139,3,31956608
2018,105831690,109063279,1,31956247
2018,105832025,109063640,1,31956330
2018,105832414,109064011,5,31956407
2018,105833370,109064984,13,31956559
2018,105832061,109063665,5,31956342
2018,105832056,109063665,5,31956340
2018,105833421,109065027,9,31956575
2018,105833657,109065257,26,31956647
2018,105831683,109063269,18,31956244
2018,105831750,109063350,21,31956253
2018,105832350,109063959,1,31956396
2018,105832358,109063959,16,31956397
2018,105833242,109064852,3,31956527
2018,105833364,109064980,15,31956557
2018,105833372,109064980,18,31956560
2018,105833369,109064980,18,31956558
2018,105833442,109065051,21,31956586
2018,105833607,109065203,17,31956625
2018,105833152,109064751,3,31956500
2018,105833743,109065353,1,31956697
2018,106210678,109444573,5,32073058
2018,106211200,109445095,19,32073231
2018,106211419,109445326,16,32073289
2018,106211911,109445837,20,32073432
2018,106211914,109445837,20,32073433
2018,106211916,109445837,20,32073434
2018,106212123,109446064,21,32073494
2018,106212616,109446499,5,32073625
2018,106212615,109446499,20,32073622
2018,106212615,109446500,5,32073624
2018,106212616,109446500,5,32073626
2018,106212613,109446499,20,32073620
2018,106212611,109446500,5,32073619
2018,106212613,109446500,5,32073621
2018,106212611,109446499,20,32073618
2018,106212950,109446870,21,32073833
2018,106214126,109448077,1,32074426
2018,106214474,109448448,1,32074573
2018,106215408,109449435,3,32074941
2018,106215470,109449493,4,32074956
2018,106215685,109449751,5,32075017
2018,105831668,109063260,3,31956238
2018,105831719,109063318,3,31956250
2018,105831847,109063453,14,31956275
2018,105832023,109063642,3,31956329
2018,105832167,109063782,17,31956359
2018,105832375,109063979,18,31956400
2018,105832379,109063979,18,31956402
2018,105833363,109064979,3,31956556
2018,105833713,109065328,17,31956671
2018,106211725,109445641,1,32073366
2018,106211725,109445637,1,32073365
2018,106212136,109446077,17,32073497
2018,106212140,109446077,15,32073498
2018,106212786,109446681,1,32073718
2018,106213103,109447038,18,32073917
2018,106213748,109447689,3,32074228
2018,106213743,109447689,25,32074225
2018,106213743,109447692,3,32074226
2018,106213748,109447692,25,32074229
2018,106214585,109448566,1,32074609
2018,106215881,109449944,1,32075117
2018,106210491,109444376,16,32073009
2018,106211105,109445011,3,32073196
2018,106211586,109445512,17,32073335
2018,106211837,109445764,1,32073411
2018,106211897,109445826,3,32073430
2018,106212129,109446062,3,32073495
2018,106212343,109446263,14,32073541
2018,106212344,109446263,14,32073542
2018,106212493,109446393,18,32073578
2018,106212492,109446393,18,32073577
2018,106213470,109447407,14,32074082
2018,106214130,109448081,1,32074429
2018,106214166,109448124,21,32074441
2018,106214537,109448521,3,32074592
2018,106210927,109444831,1,32073152
2018,106211138,109445039,16,32073207
2018,106211205,109445100,5,32073233
2018,106211584,109445496,1,32073332
2018,106211584,109445498,1,32073334
2018,106211684,109445599,5,32073354
2018,106212001,109445927,3,32073450
2018,106212084,109446024,18,32073484
2018,106212137,109446083,16,32073496
2018,106212301,109446224,5,32073537
2018,106212490,109446392,19,32073576
2018,106212671,109446559,24,32073655
2018,106212675,109446559,24,32073665
2018,106212671,109446560,24,32073652
2018,106212671,109446558,24,32073654
2018,106212676,109446559,24,32073668
2018,106212675,109446560,24,32073661
2018,106212676,109446560,24,32073666
2018,106212676,109446558,24,32073667
2018,106212675,109446558,24,32073664
2018,106213726,109447672,5,32074220
2018,106213727,109447672,5,32074221
2018,106213790,109447740,1,32074261
2018,106213793,109447740,25,32074263
2018,106213793,109447738,1,32074262
2018,106213790,109447738,25,32074260
2018,106214366,109448333,1,32074540
2018,106214363,109448332,1,32074536
2018,106214366,109448332,1,32074539
2018,106214363,109448333,1,32074537
2018,106214451,109448423,19,32074565
2018,106215818,109449884,3,32075074
2018,106215860,109449926,21,32075105
2018,106210905,109444805,21,32073142
2018,106211111,109445015,15,32073198
2018,106212872,109446780,1,32073776
2018,106213423,109447359,17,32074067
2018,106213441,109447377,1,32074075
2018,106210990,109444895,1,32073161
2018,106210990,109444898,1,32073162
2018,106211059,109444967,26,32073184
2018,106212475,109446383,1,32073567
2018,106212483,109446383,1,32073570
2018,106212687,109446575,17,32073674
2018,106212742,109446647,3,32073704
2018,106213069,109447014,24,32073904
2018,106215541,109449571,3,32074968
2018,106215879,109449940,16,32075115
2018,106215883,109449940,16,32075119
2018,110226109,113558071,16,33371359
2018,110224556,113562137,26,33367248
2018,110224565,113553150,1,33362631
2018,110224622,113562212,3,33367281
2018,110226209,113562237,9,33362660
2018,110230889,113553325,1,33362671
2018,110224710,113553324,24,33362674
2018,110226254,113553326,3,33367299
2018,110224726,113562292,17,33371415
2018,110226304,113553400,17,33371430
2018,110224834,113562402,1,33371449
2018,110231282,113562580,1,33362779
2018,110226677,113558636,3,33371508
2018,110231735,113558700,3,33367411
2018,110231748,113562853,7,33362867
2018,110226789,113564219,5,33367417
2018,110225377,113568809,3,33367424
2018,110230526,113552975,1,33362573
2018,110224425,113552982,3,33367206
2018,110224458,113553032,19,33362596
2018,110230623,113562062,3,33362609
2018,110226115,113558078,5,33367244
2018,110224541,113558078,26,33371361
2018,110230700,113558086,24,33371364
2018,110226251,113558222,24,33371406
2018,110226282,113558251,14,33371422
2018,110224755,113558251,14,33367304
2018,110224791,113553425,3,33367310
2018,110224793,113553424,3,33367311
2018,110224793,113553425,25,33367312
2018,110224791,113553424,25,33371439
2018,110231074,113558337,24,33362737
2018,110224841,113553503,24,33367332
2018,110224842,113553503,19,33367333
2018,110231072,113553503,19,33367334
2018,110231068,113553503,17,33362735
2018,110224932,113562510,3,33367351
2018,110224996,113553693,1,33362780
2018,110231295,113562593,1,33362784
2018,110231296,113553707,19,33362785
2018,110231297,113553707,17,33362786
2018,110226522,113563755,1,33362803
2018,110226525,113558491,21,33371487
2018,110226540,113558508,3,33371491
2018,110226553,113562656,19,33362811
2018,110231448,113562675,5,33362816
2018,110226600,113563881,1,33362829
2018,110226600,113558557,25,33362830
2018,110226599,113563881,25,33371499
2018,110226599,113558557,1,33371500
2018,110231494,113558557,1,33362824
2018,110226599,113563879,1,33371497
2018,110231494,113563881,1,33362823
2018,110231494,113563879,25,33371496
2018,124390299,127880074,15,38444416
2018,124393795,127877329,3,38444445
2018,124393806,127877341,3,38453188
2018,124394264,127880670,3,38453296
2018,110224444,113561998,24,33362592
2018,110230616,113562054,1,33362607
2018,110230618,113562054,1,33362608
2018,110230906,113562293,1,33362684
2018,110230906,113553342,1,33367302
2018,110224926,113558389,1,33371465
2018,110224925,113562493,1,33371463
2018,110224926,113562493,25,33371464
2018,110224925,113558389,25,33362755
2018,110231225,113553641,5,33362767
2018,110226488,113558463,17,33367380
2018,110231566,113563935,24,33371504
2018,110225236,113564080,3,33362856
2018,110225248,113564095,16,33367408
2018,110225246,113564095,17,33371518
2018,110231945,113562965,17,33371536
2018,110231946,113562965,19,33362892
2018,109284875,112584903,21,33055266
2018,109281135,112584915,19,33063508
2018,109281197,112584963,3,33063522
2018,109279159,112585083,1,33059844
2018,109281373,112593415,10,33063571
2018,109284944,112593414,11,33059863
2018,109284944,112593415,25,33059864
2018,109281373,112593414,25,33059862
2018,109281391,112593432,3,33055288
2018,109281426,112593473,21,33059886
2018,109285015,112588386,1,33055311
2018,109279300,112588388,24,33063582
2018,109279305,112593481,3,33059889
2018,109279317,112585226,3,33063583
2018,109285105,112588488,17,33055333
2018,109285103,112588488,17,33063588
2018,109279405,112593567,21,33059916
2018,109279408,112593569,21,33059917
2018,109281503,112585303,2,33055342
2018,109285136,112585303,2,33059919
2018,109285147,112593584,5,33059922
2018,109281512,112593584,5,33059923
2018,109279446,112593600,21,33055351
2018,109279451,112593604,3,33055352
2018,109285174,112593614,1,33063596
2018,109281537,112593614,3,33063595
2018,109285176,112593616,3,33055354
2018,109281552,112588569,3,33063601
2018,109285192,112593634,15,33055359
2018,109285249,112588631,16,33055375
2018,109281607,112593677,1,33059952
2018,112573441,115947055,3,34175179
2018,112577999,115951592,4,34180554
2018,112573493,115944220,9,34176830
2018,112573579,115944304,1,34175214
2018,112573577,115951714,1,34180578
2018,128537688,133335040,1,40140194
2018,128537688,133335038,1,40140192
2018,128537688,133335039,1,40140193
2018,128537688,133335042,1,40140196
2018,128537688,133335041,1,40140195
2018,128364041,133153737,1,40077202
2018,128364040,133153737,1,40077201
2018,128360985,133150535,1,40070818
2018,128363459,133153090,1,40076915
2018,128363459,133153089,1,40076914
2018,128305756,133100492,1,40056566
2018,128305755,133100491,1,40056565
2018,128305755,133100492,1,40056564
2018,128305756,133100491,1,40056567
2018,128339667,133122490,15,40071600
2018,128531327,133319224,16,40142050
2018,127983621,132780468,17,39942515
2018,128662053,133449186,18,40189803
2018,128093340,132885444,19,39986501
2018,126520410,130857448,3,39319422
2018,127727369,132509217,13,39847840
2018,127632912,132409465,24,39816364
2018,127395402,132012450,1,39713127
2018,127560557,132320428,3,39771374
2018,127597186,132379337,25,39802623
2018,127597186,132379336,9,39802622
2018,127597187,132379337,9,39802624
2018,127597187,132379336,25,39802625
2018,127841653,132640580,14,39887208
2018,127841658,132640584,15,39887211
2018,126960884,131625339,25,39483734
2018,126960883,131625339,3,39483731
2018,126960883,131625338,25,39483732
2018,126960884,131625338,3,39483733
2018,127440064,132087524,5,39720945
2018,127440064,132087523,5,39720944
2018,126511686,130851821,3,39309955
2018,127305587,131947088,3,39641267
2018,127568480,132350619,3,39776571
2018,104555434,107771676,5,31572065
2018,104556807,107773077,5,31572620
2018,103696859,106904300,18,31324305
2018,103696862,106904301,3,31324306
2018,103697312,106904765,5,31324434
2018,103697306,106904751,17,31324432
2018,103697378,106904820,3,31324450
2018,103697390,106904837,21,31324453
2018,106210758,109444657,21,32073096
2018,106211192,109445094,21,32073226
2018,106211918,109445847,1,32073436
2018,106212866,109446774,3,32073774
2018,106213517,109447460,3,32074101
2018,106213522,109447460,5,32074104
2018,106213750,109447698,1,32074230
2018,106213876,109447825,3,32074306
2018,106214143,109448097,3,32074433
2018,106215023,109449052,19,32074787
2018,106215558,109449588,3,32074971
2018,106215648,109449716,7,32075000
2018,106215763,109449831,24,32075051
2018,106215942,109450004,3,32075143
2018,116617064,119941024,21,35540568
2018,116607422,119941024,25,35535628
2018,116617064,119945880,25,35535626
2018,116607422,119945880,21,35535627
2018,116607437,119941036,24,35545518
2018,116617102,119941057,24,35535645
2018,116607472,119950592,1,35545523
2018,106210395,109444281,15,32072970
2018,106212770,109446669,3,32073710
2018,106214008,109447934,19,32074367
2018,106214008,109447938,25,32074368
2018,106214002,109447934,19,32074359
2018,106214002,109447938,19,32074362
2018,106214008,109447940,1,32074370
2018,106214002,109447940,25,32074363
2018,106214346,109448319,1,32074533
2018,106214393,109448361,16,32074545
2018,106214393,109448362,19,32074547
2018,106214394,109448362,16,32074549
2018,106214394,109448361,19,32074548
2018,125577050,129078325,21,38940165
2018,105831863,109063465,16,31956278
2018,105831922,109063521,25,31956302
2018,105831913,109063520,1,31956291
2018,105831913,109063506,1,31956290
2018,105831928,109063525,1,31956307
2018,105831928,109063520,1,31956305
2018,105831916,109063520,25,31956296
2018,105831928,109063521,1,31956306
2018,105831907,109063520,1,31956287
2018,105831922,109063520,1,31956301
2018,105831916,109063525,1,31956298
2018,105831907,109063521,1,31956288
2018,105831913,109063521,1,31956292
2018,105831928,109063506,25,31956304
2018,105831907,109063506,1,31956286
2018,105831922,109063525,1,31956303
2018,105831922,109063506,1,31956300
2018,105831913,109063525,1,31956293
2018,105831916,109063506,1,31956294
2018,105831907,109063525,25,31956289
2018,105831916,109063521,1,31956297
2018,105832246,109063867,15,31956373
2018,105833435,109065052,18,31956585
2018,105833670,109065274,1,31956654
2018,105834076,109065689,5,31956792
2018,105831656,109063248,21,31956237
2018,105831954,109063572,4,31956310
2018,105831948,109063572,3,31956309
2018,105832003,109063624,1,31956322
2018,105832304,109063916,4,31956389
2018,105833083,109064692,3,31956464
2018,105833689,109065295,17,31956661
2018,105833733,109065342,1,31956683
2018,105833733,109065337,1,31956679
2018,105833733,109065334,1,31956676
2018,105834035,109065643,5,31956782
2018,105834065,109065674,1,31956790
2018,105831707,109063303,21,31956248
2018,105831993,109063610,15,31956318
2018,105831993,109063611,5,31956320
2018,105833018,109064634,21,31956455
2018,105833488,109065095,21,31956597
2018,106210552,109444432,3,32073026
2018,106210615,109444510,21,32073040
2018,106210637,109444528,19,32073046
2018,106210639,109444528,17,32073047
2018,106210986,109444893,16,32073159
2018,106211174,109445074,16,32073216
2018,106211174,109445073,16,32073215
2018,106211356,109445270,19,32073274
2018,106211872,109445796,25,32073421
2018,106211873,109445795,25,32073422
2018,106211873,109445796,3,32073423
2018,106211872,109445795,3,32073420
2018,106211921,109445846,17,32073435
2018,106212014,109445942,1,32073452
2018,106212095,109446037,19,32073488
2018,106212723,109446622,3,32073692
2018,106212970,109446890,16,32073841
2018,106212988,109446903,19,32073843
2018,106213200,109447145,21,32073951
2018,106213240,109447167,1,32073985
2018,106213349,109447276,3,32074036
2018,106213364,109447298,3,32074042
2018,106213424,109447361,1,32074068
2018,106213558,109447498,3,32074118
2018,106213659,109447598,1,32074186
2018,106213796,109447744,25,32074267
2018,106213794,109447743,25,32074264
2018,106213796,109447743,1,32074266
2018,106213794,109447744,1,32074265
2018,106214162,109448118,19,32074439
2018,105831708,109063308,1,31956249
2018,105831919,109063538,15,31956299
2018,105832127,109063735,16,31956352
2018,105832127,109063737,15,31956353
2018,105832136,109063755,1,31956356
2018,105833015,109064632,15,31956454
2018,106210400,109444296,22,32072976
2018,106211880,109445801,1,32073426
2018,106212454,109446366,21,32073561
2018,106212645,109446524,3,32073637
2018,106212644,109446526,3,32073636
2018,106212644,109446524,25,32073635
2018,106212645,109446526,25,32073638
2018,106212888,109446788,5,32073792
2018,106214417,109448394,26,32074555
2018,106214463,109448434,21,32074569
2018,106215823,109449887,17,32075078
2018,105831723,109063321,1,31956251
2018,105832016,109063635,16,31956324
2018,105833200,109064805,5,31956516
2018,105833188,109064807,5,31956514
2018,105833200,109064807,5,31956517
2018,105833188,109064805,5,31956513
2018,105833290,109064909,19,31956536
2018,105833433,109065045,18,31956584
2018,105831789,109063377,3,31956263
2018,105832043,109063646,1,31956337
2018,105832303,109063909,5,31956388
2018,105832465,109064072,5,31956414
2018,105831786,109063390,16,31956259
2018,105831793,109063390,25,31956264
2018,105831793,109063388,16,31956261
2018,105831786,109063388,25,31956258
2018,106212290,109446211,24,32073535
2018,106212395,109446318,3,32073548
2018,106212478,109446388,16,32073569
2018,106212485,109446388,16,32073573
2018,106212683,109446568,24,32073671
2018,106212689,109446568,24,32073673
2018,106212712,109446596,24,32073686
2018,106212848,109446756,4,32073755
2018,106213739,109447690,3,32074223
2018,106213800,109447754,3,32074269
2018,106213918,109447860,25,32074327
2018,106213923,109447858,25,32074330
2018,106213923,109447860,3,32074331
2018,106213918,109447858,3,32074326
2018,106214026,109447974,3,32074376
2018,106214329,109448299,17,32074527
2018,106214329,109448303,17,32074528
2018,106214938,109448958,4,32074754
2018,106215615,109449656,21,32074993
2018,106215619,109449656,5,32074994
2018,106215678,109449741,21,32075015
2018,106215680,109449741,5,32075016
2018,106215804,109449868,24,32075068
2018,106215325,109449356,16,32074909
2018,106215792,109449857,3,32075062
2018,106212741,109446644,17,32073703
2018,106213880,109447830,24,32074308
2018,106213884,109447830,24,32074309
2018,106214093,109448033,19,32074416
2018,106214100,109448033,19,32074419
2018,106214886,109448904,5,32074728
2018,106215324,109449355,17,32074908
2018,106215469,109449490,1,32074955
2018,106215473,109449490,24,32074958
2018,116710323,120037271,1,35579477
2018,116712275,120037271,3,35583460
2018,116717025,120037338,3,35579498
2018,116717047,120029454,1,35583474
2018,116717049,120029454,15,35583475
2018,116710442,120029464,1,35583478
2018,116710439,120029464,1,35579512
2018,116710469,120032877,15,35583484
2018,116710479,120029500,9,35583488
2018,116717085,120029500,9,35579523
2018,116710475,120029500,9,35579521
2018,116710476,120029500,9,35579522
2018,116717087,120037411,5,35585338
2018,116712444,120029512,21,35579527
2018,116710491,120037417,3,35579526
2018,106210642,109444533,3,32073048
2018,106211039,109444943,5,32073177
2018,106211639,109445557,3,32073346
2018,106211800,109445717,16,32073388
2018,106211979,109445906,3,32073443
2018,106211983,109445906,1,32073444
2018,106212261,109446183,3,32073530
2018,106212363,109446280,3,32073543
2018,106212424,109446343,17,32073551
2018,106212833,109446741,17,32073747
2018,106212902,109446816,21,32073807
2018,106213398,109447338,3,32074057
2018,106213801,109447755,25,32074272
2018,106213807,109447753,25,32074277
2018,106213801,109447753,19,32074270
2018,106213807,109447755,19,32074278
2018,106213994,109447939,3,32074356
2018,106214168,109448126,1,32074442
2018,106214221,109448183,19,32074473
2018,106214314,109448286,3,32074523
2018,106215052,109449074,3,32074793
2018,106210612,109444506,5,32073038
2018,106211057,109444958,20,32073183
2018,106211203,109445098,16,32073232
2018,106211824,109445744,1,32073407
2018,106211824,109445743,15,32073406
2018,106211862,109445786,1,32073416
2018,106212234,109446160,3,32073525
2018,106212235,109446160,25,32073527
2018,106212235,109446158,3,32073526
2018,106212234,109446158,25,32073524
2018,106212508,109446408,21,32073581
2018,106213238,109447169,3,32073984
2018,106215281,109449312,1,32074894
2018,106215579,109449615,1,32074978
2018,106215604,109449636,17,32074989
2018,106215603,109449636,19,32074988
2018,106215833,109449893,1,32075084
2018,106215890,109449950,5,32075121
2018,105831753,109063353,18,31956255
2018,105831974,109063594,1,31956316
2018,105833373,109064985,1,31956561
2018,116616444,119945129,16,35540383
2018,116616444,119945130,16,35540384
2018,116616444,119940201,16,35540385
2018,116616444,119945128,16,35535402
2018,116611732,119945247,21,35545397
2018,116606922,119950187,1,35535467
2018,116611860,119950187,1,35535468
2018,116611889,119940515,1,35535476
2018,116611960,119945460,3,35535502
2018,116611963,119945466,1,35535504
2018,116607012,119940603,1,35540477
2018,116611973,119950267,17,35535512
2018,116611998,119945484,3,35535521
2018,116607045,119950286,17,35540490
2018,116607046,119950286,17,35540492
2018,116612027,119945512,25,35535538
2018,125169273,128658548,1,38769562
2018,125169320,128658606,3,38769588
2018,125169275,128658551,9,38769563
2018,125169278,128658553,9,38769566
2018,125169300,128658581,24,38769578
2018,125169302,128658582,20,38769582
2018,125169301,128658582,25,38769579
2018,125169302,128658583,25,38769581
2018,125169301,128658583,20,38769580
2018,125169306,128658588,1,38769583
2018,125169314,128658601,16,38769585
2018,125169314,128658600,3,38769584
2018,125169316,128658603,1,38769586
2018,125169317,128658604,1,38769587
2018,125328451,128816377,3,38841135
2018,125178797,128652216,1,38774618
2018,125178792,128652212,3,38774616
2018,125178793,128652212,5,38774617
2018,125318060,128805278,1,38849372
2018,125318061,128805278,1,38849373
2018,125318062,128805278,1,38849374
2018,125178804,128652228,18,38774619
2018,125178805,128652228,18,38774620
2018,125178806,128652229,1,38774621
2018,125551161,129047572,3,38925787
2018,125763028,129255084,3,39016423
2018,125178839,128652274,17,38774630
2018,125179012,128652454,3,38774690
2018,125598119,129087442,10,38935756
2018,125598119,129087440,5,38935754
2018,125598119,129087441,10,38935755
2018,125288282,128775383,1,38846453
2018,125288281,128775380,1,38846449
2018,125288282,128775382,1,38846451
2018,125288281,128775382,1,38846447
2018,125288282,128775381,1,38846454
2018,125288281,128775381,25,38846448
2018,125288282,128775380,1,38846452
2018,125288281,128775383,1,38846450
2018,125288283,128775384,5,38846455
2018,125311076,128798548,1,38845044
2018,125311077,128798549,1,38845045
2018,125252893,128739956,1,38811348
2018,125252894,128739957,1,38811349
2018,109278972,112588241,17,33059781
2018,109281113,112588246,3,33059788
2018,109281344,112593382,1,33063565
2018,109281344,112593383,1,33063566
2018,109279235,112593412,19,33059861
2018,109284945,112585153,17,33059865
2018,109284953,112588321,1,33055287
2018,109281389,112588321,3,33055286
2018,109279267,112588330,18,33059872
2018,109284980,112593451,3,33059880
2018,109284993,112593462,1,33055304
2018,109284991,112593462,1,33055303
2018,109279284,112588362,1,33055305
2018,109285007,112585203,1,33063580
2018,109279333,112593504,3,33059894
2018,109279337,112593508,3,33055320
2018,109285075,112593521,21,33055324
2018,109281468,112593521,13,33063585
2018,109285084,112593527,1,33055325
2018,109279369,112593539,1,33059899
2018,109279374,112585269,3,33059900
2018,109281508,112593576,24,33055343
2018,109285145,112588522,9,33055349
2018,109285145,112585312,9,33055348
2018,109279456,112593613,20,33059929
2018,109279461,112593618,14,33059930
2018,109281597,112585375,22,33063609
2018,109279522,112585385,1,33059951
2018,106215147,109449175,13,32074815
2018,106215927,109449988,12,32075134
2018,125173670,128662012,1,38776580
2018,124390180,127877150,18,38444389
2018,124390280,127877230,18,38453151
2018,124390303,127877257,1,38444417
2018,124387801,127874597,24,38444418
2018,124390410,127877360,3,38444455
2018,124394131,127880523,3,38444511
2018,124394212,127877672,18,38444527
2018,124390718,127877672,18,38453287
2018,124390718,127877671,18,38453288
2018,124394212,127877671,18,38444528
2018,125178829,128652265,3,38774625
2018,125178814,128652237,18,38774622
2018,125178843,128652278,15,38774631
2018,125178783,128652203,3,38774614
2018,125178786,128652206,3,38774615
2018,125178754,128652168,1,38774606
2018,125580928,129080774,1,38930767
2018,125580928,129080772,1,38930765
2018,125580929,129080772,1,38930768
2018,125580929,129080774,1,38930770
2018,125580930,129080773,1,38930772
2018,125580928,129080773,1,38930766
2018,125580929,129080773,1,38930769
2018,125580930,129080772,1,38930771
2018,125580930,129080774,1,38930773
2018,125169272,128658546,9,38769560
2018,125169271,128658546,9,38769558
2018,125169271,128658547,9,38769559
2018,125169272,128658547,9,38769561
2018,125169321,128658607,21,38769589
2018,116616461,119949987,1,35540388
2018,116611661,119940251,1,35535408
2018,116606681,119950023,16,35545376
2018,116606698,119945186,3,35540413
2018,116611710,119945220,5,35545390
2018,116606742,119950061,13,35535435
2018,116606747,119940338,21,35545391
2018,116611715,119950070,3,35545392
2018,116611722,119950079,1,35545393
2018,116709774,120028710,1,35579352
2018,116709774,120028711,1,35579353
2018,116712081,120028875,1,35579376
2018,116709989,120028923,13,35579386
2018,116709792,120028733,3,35579356
2018,116709793,120028733,24,35579357
2018,116716680,120032497,24,35583397
2018,116716680,120028785,24,35583396
2018,116712108,120037142,24,35565272
2018,116716957,120029321,21,35585306
2018,116710317,120029329,1,35585307
2018,116712271,120037269,1,35585309
2018,116710320,120037269,1,35579476
2018,116710376,120029398,20,35579491
2018,116717036,120037357,1,35579503
2018,116700565,120026191,1,35578570
2018,116700643,120026356,16,35564840
2018,116700642,120026356,16,35582952
2018,116707975,120031301,21,35578736
2018,116708098,120035950,17,35578794
2018,116708112,120031387,5,35578798
2018,116708157,120026941,3,35578816
2018,116708260,120036043,17,35564972
2018,116709729,120037019,24,35579337
2018,116709748,120028679,3,35579348
2018,116709942,120032561,16,35583405
2018,116709532,120028444,16,35579282
2018,116709534,120028448,16,35579283
2018,116709537,120028451,5,35579284
2018,116711891,120028472,3,35579290
2018,116716628,120032458,18,35583392
2018,116709789,120028731,1,35579355
2018,116709840,120028770,1,35579367
2018,116709892,120028831,18,35583403
2018,116712086,120028887,3,35579378
2018,116709965,120028905,1,35579382
2018,116712163,120037202,14,35579421
2018,116717023,120032828,16,35583471
2018,116705019,120030858,1,35582885
2018,116707432,120026187,1,35564822
2018,116707660,120026411,19,35578632
2018,116707694,120026470,3,35578640
2018,116700758,120035797,18,35564874
2018,116707792,120035797,18,35564875
2018,116705403,120026670,17,35578709
2018,116707931,120035863,1,35578721
2018,116707934,120026718,24,35564912
2018,116707948,120026728,3,35578728
2018,116705520,120031380,15,35583065
2018,116708126,120035960,3,35578806
2018,116708133,120026917,21,35578810
2018,116708134,120026917,15,35578811
2018,116708261,120027035,21,35578836
2018,116709542,120028456,25,35579288
2018,116709542,120036928,19,35579287
2018,116709541,120036928,25,35579285
2018,116709541,120028456,19,35579286
2018,116709571,120032362,21,35579292
2018,116712264,120037264,1,35579474
2018,116716994,120037313,14,35583466
2018,116717061,120029465,3,35579513
2018,116710466,120029488,9,35583482
2018,116710466,120029489,9,35583483
2018,116712434,120032880,16,35585336
2018,116710498,120029520,3,35585344
2018,113653195,117015607,3,34510137
2018,116705027,120035554,1,35582888
2018,116705086,120030941,3,35582902
