"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2018,106060029,50,29,,113697963
2018,106060049,61,700,,113697984
2018,106056075,67,1,,113697995
2018,106056075,16,1,,113697997
2018,106056075,42,1,,113697996
2018,106056105,42,2500,,113689661
2018,106064667,63,1,,113692594
2018,106064674,6,1000,,113692602
2018,106056139,63,2400,,113689707
2018,106060193,10,,,113689748
2018,106056169,9,0,,113698195
2018,106060210,63,3214,,113698203
2018,106060219,63,10,,113698212
2018,106060219,25,125,,113698210
2018,106060219,9,0,,113698211
2018,106060244,63,20,,113698244
2018,106060249,52,0,,113698252
2018,110414824,3,46000,22-DEC-18,119337850
2018,107277170,63,1,,115255050
2018,107268596,38,100,,115259331
2018,107268641,16,500,,115259372
2018,107277252,63,20,,115251942
2018,107273286,63,500,,115255203
2018,107273336,11,10,,115252023
2018,107280375,20,300,,115267678
2018,107268783,63,200,,115255390
2018,107277420,63,35,,115262085
2018,107277420,61,700,,115259593
2018,107273395,61,700,12-OCT-18,115255410
2018,107273395,63,35,12-OCT-18,115255411
2018,110409779,10,,,119337711
2018,110409796,63,52,,119342741
2018,107268804,10,,,115262092
2018,107277470,9,0,,115255479
2018,107268838,8,1,,115262136
2018,107268838,10,,,115262137
2018,110419692,63,4451,,119342952
2018,107277508,22,0,,115262168
2018,107273452,20,110,,115259673
2018,107277528,8,3,,115255549
2018,107268882,36,2220,28-SEP-18,115255560
2018,107273474,37,1000,,115259707
2018,107273473,36,2220,,115262194
2018,107273473,63,1,,115262195
2018,107277555,63,15,,115255577
2018,107277568,47,0,,115259730
2018,107277581,42,600,,115259735
2018,107277581,63,4000,,115259736
2018,107268936,63,10,,115262241
2018,107273498,20,100,,115255638
2018,107273506,63,25,,115255656
2018,110419692,22,0,,119342951
2018,110414955,52,0,,119342973
2018,107280413,64,3575,,115267715
2018,107273539,7,225,,115259813
2018,107268982,35,100,,115259814
2018,107268982,63,50,,115262294
2018,110409954,10,,,119347677
2018,107273571,38,300,,115262335
2018,107277714,38,300,,115262344
2018,107277732,22,0,,115255785
2018,107273600,11,1,,115255806
2018,107273600,10,,,115255805
2018,107269061,63,200,22-OCT-18,115259908
2018,107269060,63,200,,115259907
2018,110415073,9,0,,119338142
2018,110415073,20,20,,119343115
2018,110419802,16,250,,119347790
2018,107277815,16,800,,115262439
2018,107269117,16,800,01-JUN-18,115262440
2018,107273670,20,1070,,115259992
2018,107269138,17,100000,,115259999
2018,107273717,36,505,,115262534
2018,107277923,17,104,,115256056
2018,107277937,4,350,,115260113
2018,107273790,8,432,,115260140
2018,107277960,11,1,,115262653
2018,107277994,8,5,,115256188
2018,107273845,38,534,,115256192
2018,107278040,10,,,115256246
2018,107280413,38,1500,,115261603
2018,107285005,64,3575,16-NOV-18,115264162
2018,107285005,38,1500,16-NOV-18,115261604
2018,107280418,25,1,,115267723
2018,107280418,20,100,,115264168
2018,107280418,52,0,,115267724
2018,107280418,9,0,,115267725
2018,107280422,23,269,,115267733
2018,107285017,63,100,07-DEC-18,115261615
2018,107280422,60,60,,115267734
2018,107285017,6,275,07-DEC-18,115261613
2018,107280422,6,275,,115267732
2018,107285017,23,269,07-DEC-18,115261614
2018,107280422,63,100,,115261612
2018,107285020,10,,,115264175
2018,107279199,11,10,,115267752
2018,107279199,10,,,115267751
2018,107280501,10,,,115261719
2018,107285100,35,1200,,115264286
2018,110415058,38,2,,119347773
2018,107285127,10,,,115264321
2018,107285127,11,20,,115264322
2018,107285182,4,1500,,115264385
2018,107280627,6,329,,115264407
2018,107289385,6,40,13-DEC-18,115264430
2018,107285220,6,40,,115267990
2018,107280690,3,500,,115268022
2018,107280701,10,,,115262000
2018,107280742,63,500,,115262051
2018,107280802,63,1,,115272111
2018,107280819,54,20,,115268123
2018,107280838,38,60,,115264631
2018,107285379,6,25,,115264658
2018,116451341,63,40,23-DEC-18,127339472
2018,116451340,63,40,,127339470
2018,110419604,61,1,,119342799
2018,110410027,10,,,119343044
2018,110410028,20,8108,,119338083
2018,110415028,19,127,,119347746
2018,110415030,19,127,18-DEC-18,119347748
2018,110419763,38,593,,119338099
2018,110419772,11,2,,119347755
2018,110415048,50,25,,119338118
2018,110419778,50,20,,119343077
2018,110415058,20,225,,119347771
2018,110415058,17,11105,,119347768
2018,110415058,63,1,,119347774
2018,110415058,7,400,,119347769
2018,110415058,8,7,,119347772
2018,110410053,50,31,,119343094
2018,110419788,16,100,,119347782
2018,110415067,50,39,,119338135
2018,110410064,51,0,05-NOV-18,119343111
2018,110415071,51,0,,119347787
2018,110478248,38,7000,21-APR-18,119428350
2018,110478254,63,100,,119428361
2018,110478255,63,100,22-JUN-18,119428362
2018,110480466,38,1,,119423856
2018,110480485,50,39,,119423881
2018,110478273,10,,,119423889
2018,110480496,10,,,119423895
2018,110480560,3,10000,,119428457
2018,110480561,3,500,01-NOV-18,119428458
2018,110478340,10,,,119428472
2018,110477943,11,20,,119427972
2018,110473125,63,80,,119421792
2018,110478257,28,16000,25-JUL-18,119428364
2018,110478256,28,16000,,119428363
2018,107268556,63,1,,115255046
2018,107268571,10,,,115259297
2018,107268571,11,25,,115251840
2018,107273203,63,100,,115251848
2018,107277200,10,,,115259325
2018,107273226,7,3864,,115251875
2018,107273227,36,100,19-SEP-18,115251879
2018,107273226,16,110,,115255121
2018,107273226,9,0,,115259341
2018,107273227,7,600,19-SEP-18,115255122
2018,107273226,36,343,,115255120
2018,107273249,11,10,,115255145
2018,107273303,11,10,,115255234
2018,107273303,10,,,115255233
2018,107268696,11,20,,115259445
2018,107273331,20,100,,115252015
2018,107273335,15,1500,,115259490
2018,107268739,38,769,,115259512
2018,107273368,10,,,115259553
2018,107273368,11,1,,115255349
2018,107277391,10,,,115255363
2018,107268781,63,400,26-SEP-18,115255386
2018,107277399,63,400,,115259571
2018,106055612,21,1,,113689033
2018,106064232,6,70,,113697254
2018,106059456,11,10,,113697284
2018,106059456,10,,,113697283
2018,106059489,36,3001,,113689130
2018,106064322,3,400,,113692190
2018,106059540,38,200,,113697380
2018,106055750,10,,,113697402
2018,106055750,11,41,,113697403
2018,106055774,36,190,,113689253
2018,106064354,16,400,,113689259
2018,106055804,63,1,,113689287
2018,106059617,11,10,,113692274
2018,106059644,7,1,,113697508
2018,106055861,63,20,,113692334
2018,106055861,4,200,,113692333
2018,106059756,63,120,,113697635
2018,106059756,25,38,,113697633
2018,106055901,63,0,,113692369
2018,106059764,25,40,,113697642
2018,106055908,8,3,,113689413
2018,106059779,4,200,,113697657
2018,106055923,63,2500,,113697672
2018,106059801,11,1,,113689435
2018,106059801,10,,,113689434
2018,106064496,63,278,,113692411
2018,106059881,6,228,04-SEP-18,113697765
2018,106055982,6,228,,113689501
2018,106059897,6,50,,113697789
2018,106059930,38,200,,113697845
2018,106056017,63,4,,113689544
2018,106056017,4,3,,113689543
2018,106056023,7,195,,113697883
2018,106060004,63,25,,113689582
2018,106060010,10,,,113689590
2018,106060033,3,20,,113689606
2018,106056074,63,800,,113697994
2018,106064684,25,50,,113689691
2018,106064684,9,0,,113692630
2018,106064684,61,1000,,113698103
2018,106064684,51,0,,113689694
2018,106060156,16,34,13-SEP-18,113689724
2018,106060155,16,34,,113692644
2018,106060180,25,1,,113698165
2018,106060180,6,400,,113689739
2018,106060180,62,225,,113689740
2018,106060257,43,1700,,113692726
2018,106056210,26,1,,113698274
2018,106056210,20,12,,113689800
2018,107268574,63,5,,115255071
2018,107268574,20,5000,,115259306
2018,107273206,20,100,,115259323
2018,107277366,17,1400,,115255330
2018,107277366,7,400,,115255331
2018,107273380,16,400,,115255376
2018,107273380,19,82,,115262070
2018,107273382,26,250,26-SEP-18,115262072
2018,107273382,16,400,26-SEP-18,115259566
2018,107273380,6,29,,115259564
2018,107273380,26,250,,115255378
2018,107273380,38,5,,115259565
2018,107273382,6,29,26-SEP-18,115255381
2018,107273382,38,5,26-SEP-18,115255382
2018,107273382,19,82,26-SEP-18,115262073
2018,107273390,11,1,,115259588
2018,105394357,20,60,,112841705
2018,105390492,63,500,,112841710
2018,105390544,10,,,112837345
2018,105388675,3,1,24-JUL-18,112835938
2018,105394447,3,7400,,112841789
2018,105394459,3,250,,112841803
2018,105388696,23,1000,09-AUG-18,112835967
2018,105388695,23,1000,,112835966
2018,105390569,20,20,,112841812
2018,105394482,8,11,,112837410
2018,105394515,10,,,112841848
2018,105388715,4,50,,112837447
2018,105394524,52,0,,112837456
2018,107273390,10,,,115255405
2018,107273402,63,1,,115262102
2018,107279640,10,,,115260661
2018,107268825,8,37,,115259626
2018,107277493,57,50,,115255511
2018,107268855,12,101,,115259662
2018,107268855,42,30,,115255519
2018,107277524,6,101,,115255543
2018,110489392,63,500,,119429908
2018,110484367,62,1,,119433521
2018,107268878,6,101,15-SEP-18,115255544
2018,107277571,11,1,,115259731
2018,107277571,10,,,115255590
2018,107277585,36,1650,,115259739
2018,107277585,63,1,,115255606
2018,107277586,3,800,,115262220
2018,107277600,3,20000,,115259753
2018,107277600,20,500,,115262232
2018,107268927,3,20000,15-OCT-18,115255627
2018,107277600,21,1,,115262233
2018,107277600,36,1000,,115259754
2018,107278506,10,,,115263274
2018,110489394,26,100,,119433523
2018,110489401,10,,,119429916
2018,110482345,10,,,119429917
2018,110484399,10,,,119433559
2018,110489436,8,1,28-MAY-18,119429963
2018,110484410,8,100,,119426534
2018,110484414,8,27,,119433579
2018,107277730,11,1,,115259887
2018,107269045,38,40,,115255794
2018,107273631,20,200,,115255857
2018,107273631,63,1,,115262415
2018,107273631,7,1500,,115259934
2018,107277804,38,1,,115255870
2018,107269115,62,90,,115259965
2018,107273654,42,1,,115262442
2018,107273657,8,40,,115255897
2018,107277838,4,600,,115255915
2018,107277858,25,40,,115255943
2018,107277858,9,0,,115255945
2018,107277858,51,0,,115255944
2018,110484445,38,250,,119433619
2018,107273719,61,160,,115262535
2018,107273761,63,1,,115260100
2018,107279234,38,1,,115256088
2018,110489468,51,0,,119430002
2018,107277947,63,1,,115256099
2018,110482457,10,,,119426615
2018,107278003,20,148,,115256201
2018,107279304,36,100,,115256222
2018,107278041,8,23,,115256248
2018,107278053,63,50,,115256259
2018,107273910,63,150,,115262768
2018,107273910,20,5,,115262767
2018,107278076,61,1,,115262788
2018,107278076,9,0,,115260321
2018,107278076,63,1,,115256288
2018,107278076,21,1,,115256284
2018,107278076,51,0,,115256286
2018,107273934,54,700,,115260329
2018,107278085,21,2400,,115262800
2018,107278096,8,58,,115260340
2018,107279386,38,1,,115260346
2018,107279398,63,200,,115262825
2018,107279417,10,,,115256332
2018,107278135,61,1650,23-SEP-18,115260405
2018,107278133,61,1650,,115256351
2018,107273974,63,1,,115260412
2018,107279439,63,501,,115256366
2018,107279442,52,0,,115262866
2018,107278164,63,1,,115262888
2018,107273999,47,0,14-OCT-18,115262895
2018,107279463,10,,,115256390
2018,107278182,20,20,,115256407
2018,107278229,38,500,,115262956
2018,107274046,10,,,115262959
2018,107274046,11,5,,115262960
2018,107278233,52,0,,115256457
2018,107274057,54,1,,115260489
2018,107274064,20,300,,115256478
2018,107274074,42,10,,115256499
2018,107279536,20,4,,115256509
2018,107278298,36,360,,115260526
2018,107278298,7,1470,,115260524
2018,107278298,45,200,,115260527
2018,107278298,16,1450,,115260525
2018,107274119,20,200,,115256583
2018,107274120,3,200,,115256586
2018,107274119,25,120,,115256584
2018,107274126,35,15,,115260561
2018,107278356,8,16,02-NOV-18,115256617
2018,107279585,8,16,,115256616
2018,107278366,38,706,,115260585
2018,107274155,19,120,,115260591
2018,107274169,25,250,,115256667
2018,107274169,10,50,,115256668
2018,107274169,51,0,,115263129
2018,107279624,52,0,,115263144
2018,107274179,52,0,,115256680
2018,107274195,20,20,,115256719
2018,107279640,11,1,,115256722
2018,110484500,8,14,,119433692
2018,110489510,38,1,,119430061
2018,107279703,7,601,,115263240
2018,107279703,25,1200,,115256797
2018,107284261,38,1,,115260743
2018,107278487,20,3625,,115256809
2018,107284270,50,1,,115256813
2018,107284280,36,25,,115256817
2018,107278503,17,20,,115263269
2018,107279727,8,10,,115256825
2018,107279744,21,5000,,115260786
2018,107284328,11,1,,115260813
2018,107284328,10,,,115260812
2018,107284330,63,89,25-OCT-18,115263321
2018,107278542,63,89,,115256880
2018,107284333,38,650,,115256886
2018,107279768,10,,,115256900
2018,107284335,61,900,,115263325
2018,107278559,61,900,26-NOV-18,115260821
2018,107284347,3,500,,115263341
2018,107278573,63,500,,115260835
2018,107279783,63,500,08-NOV-18,115256924
2018,107279807,36,37,,115256961
2018,107284385,6,150,,115263375
2018,107279809,6,115,27-NOV-18,115256967
2018,107284382,6,115,,115263370
2018,107284395,11,2,,115260884
2018,107284395,10,,,115256981
2018,107284393,47,0,,115260882
2018,107279842,26,178,,115260902
2018,107284417,19,240,,115260909
2018,107278651,63,178,,115257033
2018,107284436,19,438,,115260936
2018,107279875,19,438,21-OCT-18,115260938
2018,107278692,6,450,,115267097
2018,107284458,16,39,,115263466
2018,107279902,10,,,115263473
2018,107284465,4,200,,115267111
2018,107279910,63,1,,115260970
2018,107279914,25,350,,115263481
2018,107279914,20,100,,115263482
2018,107279914,63,200,,115260973
2018,107279948,8,21,,115261008
2018,107284513,63,200,,115263530
2018,107279975,60,1,,115267203
2018,107278776,58,1,,115261057
2018,107278776,38,1,,115261058
2018,107279980,63,1,,115261062
2018,107279980,7,1,,115261061
2018,107284551,61,800,,115267211
2018,107284566,47,0,,115267220
2018,107278794,20,1,,115267229
2018,107284580,17,698,,115261098
2018,107280018,9,0,,115261114
2018,107280018,63,35,,115261115
2018,107280020,38,2,,115261118
2018,107280034,63,20,,115261133
2018,107284618,47,0,,115267255
2018,107278819,3,1,,115261137
2018,107280038,3,1,19-NOV-18,115261139
2018,107278819,38,7146,,115263653
2018,107278823,64,300,,115267264
2018,107284632,20,32000,,115263662
2018,107284634,20,32000,28-NOV-18,115263663
2018,107278866,25,20,,115267310
2018,107280083,42,500,,115261208
2018,107278905,38,250,,115267367
2018,107284722,9,0,,115261266
2018,107284755,36,1500,,115263853
2018,107280179,36,325,,115261335
2018,107280179,63,124,,115267460
2018,107284807,19,54,,115267502
2018,105394356,4,100,,112837246
2018,105394365,28,3500,,112837265
2018,105394366,28,3500,12-JUN-18,112837267
2018,105390500,36,310,,112841718
2018,105394385,20,140,,112841723
2018,105388613,16,200,,112835876
2018,105388613,13,300,,112837302
2018,105388613,20,100,,112835877
2018,105388613,17,850,,112841730
2018,105388643,10,,,112835911
2018,105390540,16,5,,112841764
2018,105394445,63,260,,112837361
2018,105394445,8,200,,112835932
2018,105388698,63,200,,112835970
2018,105388700,11,31,,112837394
2018,105388700,10,,,112841813
2018,105394578,36,30,,112837519
2018,105394579,38,500,,112841884
2018,105390650,10,,,112837597
2018,105390650,11,1,,112836082
2018,105394627,4,186,,112836092
2018,105390660,20,10,,112841928
2018,105390660,36,1,,112841932
2018,105394694,17,2500,,112836160
2018,105394709,20,1000,,112837695
2018,105388854,63,5,,112841994
2018,105388854,38,50,,112841993
2018,105388858,22,0,,112841999
2018,105394757,61,1000,,112836221
2018,105394757,63,120,,112837746
2018,105394757,25,60,,112837745
2018,105388875,25,80,,112836230
2018,105394795,10,,,112842025
2018,105394818,38,10,,112837810
2018,105390762,38,600,,112836279
2018,105388923,8,60,,112836282
2018,105388941,28,2000,,112837866
2018,105394865,20,5,,112837875
2018,105388971,10,,,112836332
2018,105394898,38,100,,112837910
2018,105394902,4,200,,112837914
2018,105394910,20,20,,112837925
2018,105394996,20,1,,112842151
2018,105390851,63,650,,112846426
2018,105389055,63,650,26-JUL-18,112838056
2018,105395020,20,7450,,112838074
2018,105389074,63,20,,112846456
2018,105389089,3,1,,112846488
2018,105389094,8,15,,112846497
2018,105389095,8,15,02-JUL-18,112846500
2018,105390903,6,56,,112842221
2018,105390924,19,528,19-JUL-18,112838229
2018,105395157,19,528,,112838227
2018,105395166,38,300,,112838243
2018,105390932,63,20,,112842252
2018,110478942,21,2500,,119429297
2018,110479067,6,28,,119429445
2018,105395221,63,1,,112842289
2018,105399184,63,110,03-AUG-18,112838319
2018,105395241,63,110,,112838318
2018,105395263,63,400,,112838344
2018,105395268,63,385,,112842325
2018,105395284,63,1,,112838367
2018,105391028,63,250,,112842371
2018,105399248,63,1,,112846704
2018,105391064,20,92,,112846710
2018,105399256,63,250,,112846721
2018,105399256,27,120,,112846720
2018,110479080,50,26,,119429466
2018,110479085,6,280,,119429473
2018,110481822,16,350,,119425785
2018,110481822,17,1000,,119425784
2018,110479125,19,40,,119429533
2018,110479133,52,0,,119429542
2018,110479145,3,20000,,119429558
2018,110481904,16,800,,119425896
2018,107277152,20,150,,115251809
2018,107273179,3,2792,13-OCT-18,115251824
2018,107277176,63,1,,115255058
2018,107273199,53,400,,115259311
2018,107273209,63,75,,115255097
2018,107277202,43,500,,115251857
2018,107277203,63,450,,115255105
2018,107273221,63,250,,115255119
2018,107273241,25,30,,115251899
2018,107277253,20,100,,115255181
2018,107273280,10,,,115251956
2018,107273296,11,5,,115259424
2018,107273296,10,,,115255218
2018,107268688,10,,,115255228
2018,107277298,10,,,115251982
2018,107277298,11,10,,115255237
2018,107277297,10,,,115259437
2018,107268705,10,25,,115259460
2018,107268713,45,40,,115252005
2018,107277325,37,1000,,115259484
2018,107277332,10,,,115259487
2018,107277332,11,10,,115259488
2018,107268729,29,1,,115259501
2018,107268738,10,,,115252032
2018,107273375,10,,,115255361
2018,107273375,11,1,,115259560
2018,107273378,20,109,,115255374
2018,107268795,11,2,,115255408
2018,107268795,10,,,115259592
2018,107268800,10,,,115262087
2018,107268800,11,1,,115259596
2018,107277436,38,1065,,115255439
2018,107277454,17,1,28-SEP-18,115255462
2018,107277453,17,1,,115259618
2018,107277460,63,1,,115255465
2018,107277460,26,1,,115259621
2018,107268822,63,1,22-SEP-18,115259622
2018,107268837,10,,,115255488
2018,107273436,10,,,115262139
2018,107268851,8,20,,115255515
2018,107268851,20,175,,115255514
2018,107268856,4,600,,115259664
2018,107268856,50,70,,115259665
2018,107268876,20,500,,115259694
2018,107268876,9,0,,115262187
2018,107268876,25,50,,115259695
2018,107277529,63,1,,115255550
2018,107277543,42,300,,115255569
2018,107277563,10,50,,115255586
2018,107277558,6,890,30-SEP-18,115262206
2018,107277554,6,890,,115262205
2018,107277590,63,733,09-OCT-18,115259743
2018,107268913,63,733,,115255612
2018,107268920,63,38,,115259748
2018,107268923,20,120,,115255621
2018,107277601,3,850,,115259757
2018,107273502,6,500,,115255643
2018,107277619,61,1249,,115255654
2018,107277624,6,179,18-OCT-18,115262253
2018,107277623,6,179,,115262251
2018,107273512,25,50,,115262259
2018,107273514,3,1000,,115259788
2018,107273520,9,0,,115255679
2018,107277639,10,,,115255680
2018,107273520,22,0,,115255678
2018,107277639,11,1,,115255681
2018,107273525,6,20,28-JUL-18,115255685
2018,107268965,6,20,,115259793
2018,107268965,63,1,,115259794
2018,107273535,61,700,,115262285
2018,107273536,10,,,115259808
2018,107268981,4,300,,115262292
2018,107273563,10,,,115255749
2018,107277705,63,300,,115255761
2018,107277709,20,1650,,115255766
2018,107269024,63,36,,115259874
2018,107277725,22,0,,115262356
2018,107273592,11,1,,115262364
2018,107277739,33,300,,115262369
2018,107269049,20,520,,115255804
2018,107273601,38,100,,115259898
2018,107269055,51,0,,115259903
2018,107269055,25,10,,115259901
2018,107269055,20,250,,115262380
2018,107277769,20,2000,,115259912
2018,107277778,30,800,,115259923
2018,107277783,62,25,,115259927
2018,107277783,26,15,,115259928
2018,107277783,36,80,,115255845
2018,107269105,20,1,,115259954
2018,107269116,61,400,,115262441
2018,107277536,3,150,,115259703
2018,107277534,20,6000,,115255558
2018,107273668,9,0,,115262466
2018,107269134,8,1,,115255923
2018,107277868,21,1,,115255963
2018,107277868,47,0,,115255964
2018,107273704,63,1,,115262515
2018,107277871,63,5000,,115262523
2018,107273736,63,89,,115262560
2018,107269191,26,40,,115256015
2018,107269191,20,5,,115256016
2018,107277930,63,30,,115262614
2018,107277930,61,850,,115260110
2018,107279233,38,250,,115260128
2018,107279241,4,365,,115262635
2018,107277958,38,1,,115262646
2018,107277958,63,40,,115256116
2018,107277958,20,180,,115262645
2018,107279253,20,1480,,115260152
2018,107273809,16,4,,115256129
2018,107273812,36,50,,115260173
2018,107273812,25,1,,115262670
2018,107273813,42,300,,115262671
2018,107273818,20,140,,115260177
2018,107273818,51,0,,115260179
2018,107273818,25,25,,115260178
2018,107273818,9,0,,115256147
2018,107279271,63,1,,115256157
2018,107279271,42,1,,115256156
2018,107279271,15,5155,,115256154
2018,107279276,25,340,,115260195
2018,107273848,28,2800,,115256197
2018,107273848,63,150,,115262707
2018,107273850,28,2800,06-OCT-18,115256200
2018,107278001,36,14925,,115260212
2018,107278001,26,200,,115256195
2018,107278001,63,200,,115256196
2018,107279296,13,950,,115262719
2018,107279298,13,950,25-SEP-18,115260225
2018,107278012,3,2000,,115262724
2018,107273863,3,500,21-OCT-18,115256219
2018,107278019,36,1000,,115260238
2018,107278030,20,79779,,115256236
2018,116460087,6,69,21-DEC-18,127339443
2018,107278042,50,52,,115260275
2018,107279349,21,847,,115256274
2018,107273921,7,1,,115260309
2018,107274027,7,700,,115260461
2018,107278210,11,1,,115256433
2018,107279510,43,158,,115262978
2018,107279510,39,300,,115262977
2018,107274071,50,10,26-OCT-18,115262996
2018,107274070,50,10,,115262995
2018,107274076,25,5,03-NOV-18,115263001
2018,107278275,25,5,,115256502
2018,107279534,23,500,,115256506
2018,107278284,7,915,,115256511
2018,116460086,6,69,,127339441
2018,107278317,43,550,,115256563
2018,107278317,13,229,,115256565
2018,107278317,63,50,,115256567
2018,107278317,36,550,,115263041
2018,107278317,55,400,,115263042
2018,107278317,54,40,,115256566
2018,107278315,6,300,23-OCT-18,115256564
2018,107278315,36,850,23-OCT-18,115256562
2018,107279558,6,450,,115260545
2018,107279558,63,50,,115260546
2018,107278315,43,2000,23-OCT-18,115260547
2018,107279558,36,3280,,115260544
2018,107279558,43,6400,,115260543
2018,107278325,8,150,,115256579
2018,107279565,63,2550,,115260555
2018,107278325,26,150,,115256578
2018,107278330,10,,,115263059
2018,107278345,63,50,,115260567
2018,107278344,3,200,,115256603
2018,107274137,36,1150,,115260575
2018,107274138,36,1150,07-NOV-18,115263084
2018,116451326,19,14,,127331803
2018,107274145,30,1705,,115263094
2018,107279590,10,,,115260586
2018,107274147,51,0,,115263095
2018,107278377,20,90,,115256638
2018,107279597,29,400,,115263113
2018,107279597,16,5,,115263114
2018,107274162,10,,,115263118
2018,107278385,3,350,,115256651
2018,107278398,10,50,,115256670
2018,116451326,38,14,,127339454
2018,116451326,23,14,,127339455
2018,107280499,50,21,,115267829
2018,116460104,63,91,,127331812
2018,107279649,50,46,,115260673
2018,107278429,16,15,,115256741
2018,107279663,10,,,115260682
2018,107279663,11,1,,115260683
2018,107278454,10,,,115260712
2018,107279686,16,35,15-OCT-18,115256779
2018,107284238,16,35,,115260718
2018,107279704,10,1,,115263244
2018,107278479,6,1,,115256803
2018,107278486,10,,,115260754
2018,107278504,7,584,,115263271
2018,107278504,26,310,,115263272
2018,107279728,26,50,04-OCT-18,115256826
2018,107285201,63,1,,115264410
2018,107285204,63,100,,115261904
2018,107284300,10,,,115260783
2018,107278525,38,80,,115256858
2018,116456236,6,30,10-SEP-18,127335840
2018,116456234,6,30,,127335838
2018,116451370,63,250,,127339507
2018,107284313,52,0,,115260803
2018,107278543,10,,,115263322
2018,107284329,52,0,,115256881
2018,107284323,6,117,25-SEP-18,115263315
2018,107284320,6,117,,115263311
2018,107278539,10,,,115263312
2018,107279769,38,4000,,115256902
2018,107279780,63,3,,115263336
2018,107278567,10,,,115260831
2018,107278567,11,1,,115260832
2018,107285217,25,20,,115261925
2018,107280668,38,250,,115261953
2018,107284353,9,0,,115263346
2018,107278580,38,300,,115256931
2018,107279791,42,100,,115256935
2018,107284362,6,290,,115263356
2018,107284362,4,520,,115256938
2018,107284366,51,0,,115263360
2018,107278600,20,1000,,115260865
2018,107279819,15,6926,,115263385
2018,107278622,63,16,,115256994
2018,107278622,16,50,,115256992
2018,107278622,8,1082,,115260891
2018,107278622,50,39,,115256993
2018,107284418,10,,,115260910
2018,107278638,10,,,115263418
2018,107278638,11,1,,115260913
2018,107279861,63,50,,115257030
2018,107279861,37,35000,,115257029
2018,107278650,37,35000,19-SEP-18,115257031
2018,107279862,63,500,,115260922
2018,107284429,20,1665,,115257038
2018,107278659,8,442,21-OCT-18,115263442
2018,107278657,8,442,,115257046
2018,107278662,36,500,,115263445
2018,107278662,3,9000,,115257051
2018,107278664,3,9000,21-OCT-18,115267053
2018,107278681,6,345,26-OCT-18,115267081
2018,107279890,6,345,,115260949
2018,107278685,6,109,,115267087
2018,107278685,47,0,,115267089
2018,107278685,61,929,,115267086
2018,107284469,63,50,,115263483
2018,107284476,3,300,,115263493
2018,107284938,11,1,,115264076
2018,107284938,10,,,115261511
2018,107284944,6,180,,115264083
2018,107284944,19,50,,115264087
2018,107279153,10,100,,115267675
2018,107280377,20,500,,115261561
2018,107279159,11,5,,115264124
2018,107279159,10,,,115264123
2018,107279165,35,1,,115267688
2018,107280385,20,2,,115264135
2018,107280394,31,1,,115267701
2018,107285033,6,14,,115264189
2018,107285033,19,85,,115261631
2018,107285033,8,78,,115264188
2018,107285037,11,10,,115267760
2018,107285037,10,,,115267759
2018,107285042,3,12000,,115264199
2018,107280446,10,,,115261648
2018,107280480,20,2294,,115261695
2018,107280512,61,2100,,115261740
2018,107285086,10,,,115267844
2018,107289272,11,1,,115261758
2018,107289272,10,,,115264281
2018,107285097,63,500,07-NOV-18,115267856
2018,107280535,20,2400,,115264292
2018,107289292,10,,,115267881
2018,107285115,22,0,,115261783
2018,107289295,38,10,,115267886
2018,107285124,63,150,,115264318
2018,107289410,63,33,,115264460
2018,107285241,11,20,,115268017
2018,107280714,20,634,,115262022
2018,107280725,64,1,10-DEC-18,115262035
2018,107289438,64,1,,115262032
2018,107289442,36,4500,,115262038
2018,107285288,63,408,,115264536
2018,107289459,17,3014,02-DEC-18,115264547
2018,107289457,17,3014,,115268068
2018,107285304,3,200,,115264553
2018,107289481,16,750,,115264568
2018,107289481,63,500,,115268093
2018,107289481,4,500,,115268092
2018,107285322,20,511,,115272090
2018,107285322,9,0,,115272091
2018,107280796,63,30,,115272108
2018,107285344,63,10,,115272128
2018,107289512,20,800,,115268126
2018,107280826,63,1,,115272137
2018,107280829,3,1,,115272143
2018,107280827,25,200,,115272139
2018,107280832,63,1,,115264628
2018,107285358,63,1,,115264630
2018,107285360,20,24,,115264633
2018,107289526,20,1,,115268142
2018,107280857,33,1,,115264643
2018,107289555,20,20,,115272190
2018,107285390,43,1064,,115268180
2018,107285406,50,50,,115264688
2018,107280915,8,8,,115264703
2018,107285416,8,2,02-NOV-18,115264705
2018,107289596,63,1,,115268233
2018,107280921,47,0,07-NOV-18,115268236
2018,107289598,47,0,,115268235
2018,107280931,50,67,,115264721
2018,107289611,3,12000,,115268258
2018,107289614,13,601,,115268260
2018,107280983,50,38,,115264780
2018,106059643,67,1,,113697507
2018,106055819,67,1,,113697504
2018,106064410,16,4,,113692314
2018,106055860,10,,,113692332
2018,106059702,20,5,,113697579
2018,106059716,63,100,,113697593
2018,106059733,61,800,,113697611
2018,106059733,25,50,,113697612
2018,106059733,19,50,,113689380
2018,106055920,63,2200,,113689427
2018,106059800,20,600,,113692388
2018,106055929,3,2500,14-SEP-18,113697681
2018,106059800,3,2500,,113697680
2018,106055948,19,21,,113689460
2018,106055950,19,21,22-AUG-18,113689462
2018,106064495,20,300,,113692410
2018,106059858,63,1,,113697739
2018,106055976,63,74,,113697755
2018,106059921,47,0,,113697826
